SEXISTAT1,Classe di età,TIME,Seleziona periodo,Value
9,15 anni e più,2014,2014,7.37382
9,15 anni e più,2015,2015,6.969102
9,15 anni e più,2016,2016,6.189121
9,15 anni e più,2017,2017,5.701988
9,15 anni e più,1977,1977,8.643775
9,15 anni e più,1978,1978,9.760285
9,15 anni e più,1979,1979,7.555089
9,15 anni e più,1980,1980,7.141985
9,15 anni e più,1981,1981,6.151041
9,15 anni e più,1982,1982,6.827018
9,15 anni e più,1983,1983,7.72236
9,15 anni e più,1984,1984,5.713759
9,15 anni e più,1985,1985,5.094664
9,15 anni e più,1986,1986,4.881864
9,15 anni e più,1987,1987,4.828399
9,15 anni e più,1988,1988,4.694607
9,15 anni e più,1989,1989,4.361018
9,15 anni e più,1990,1990,4.566407
9,15 anni e più,1991,1991,4.226696
9,15 anni e più,1992,1992,4.401231
9,15 anni e più,1993,1993,4.637741
9,15 anni e più,1994,1994,5.2087
9,15 anni e più,1995,1995,6.129286
9,15 anni e più,1996,1996,5.237179
9,15 anni e più,1997,1997,5.972393
9,15 anni e più,1998,1998,6.339781
9,15 anni e più,1999,1999,5.503355
9,15 anni e più,2000,2000,3.506802
9,15 anni e più,2001,2001,3.641377
9,15 anni e più,2002,2002,3.011185
9,15 anni e più,2003,2003,3.411861
9,15 anni e più,2004,2004,3.591178
9,15 anni e più,2005,2005,4.310855
9,15 anni e più,2006,2006,3.246942
9,15 anni e più,2007,2007,2.497726
9,15 anni e più,2008,2008,2.867957
9,15 anni e più,2009,2009,3.879856
9,15 anni e più,2010,2010,3.823918
9,15 anni e più,2011,2011,3.304458
9,15 anni e più,2012,2012,5.21846
9,15 anni e più,2013,2013,5.898289
9,15 anni e più,2014,2014,5.839481
9,15 anni e più,2015,2015,5.255707
9,15 anni e più,2016,2016,5.245346
9,15 anni e più,2017,2017,4.369754
9,15 anni e più,1977,1977,6.568735
9,15 anni e più,1978,1978,7.10526
9,15 anni e più,1979,1979,7.106667
9,15 anni e più,1980,1980,7.208092
9,15 anni e più,1981,1981,7.857592
9,15 anni e più,1982,1982,8.84256
9,15 anni e più,1983,1983,10.125644
9,15 anni e più,1984,1984,10.661625
9,15 anni e più,1985,1985,10.062565
9,15 anni e più,1986,1986,9.654243
9,15 anni e più,1987,1987,9.22678
9,15 anni e più,1988,1988,8.207556
9,15 anni e più,1989,1989,7.172826
9,15 anni e più,1990,1990,6.176773
9,15 anni e più,1991,1991,5.992253
9,15 anni e più,1992,1992,5.853992
9,15 anni e più,1993,1993,6.212804
9,15 anni e più,1994,1994,6.622693
9,15 anni e più,1995,1995,6.326079
9,15 anni e più,1996,1996,5.92259
9,15 anni e più,1997,1997,5.948859
9,15 anni e più,1998,1998,5.556287
9,15 anni e più,1999,1999,5.007422
9,15 anni e più,2000,2000,4.204291
9,15 anni e più,2001,2001,3.900182
9,15 anni e più,2002,2002,3.593404
9,15 anni e più,2003,2003,3.605643
9,15 anni e più,2004,2004,3.918899
9,15 anni e più,2005,2005,4.006922
9,15 anni e più,2006,2006,3.6429
9,15 anni e più,2007,2007,3.116596
9,15 anni e più,2008,2008,3.370311
9,15 anni e più,2009,2009,4.627563
9,15 anni e più,2010,2010,5.447984
9,15 anni e più,2011,2011,4.96008
9,15 anni e più,2012,2012,6.550768
9,15 anni e più,2013,2013,7.697069
9,15 anni e più,2014,2014,7.686657
9,15 anni e più,2015,2015,7.266381
9,15 anni e più,2016,2016,6.769916
9,15 anni e più,2017,2017,6.259764
1,15 anni e più,1977,1977,1.679477
1,15 anni e più,1978,1978,1.52195
1,15 anni e più,1979,1979,1.578915
1,15 anni e più,1980,1980,1.334084
1,15 anni e più,1981,1981,1.476016
1,15 anni e più,1982,1982,1.782395
1,15 anni e più,1983,1983,1.920581
1,15 anni e più,1984,1984,2.178478
1,15 anni e più,1985,1985,1.969166
1,15 anni e più,1986,1986,2.279848
1,15 anni e più,1987,1987,2.519904
1,15 anni e più,1988,1988,2.435878
1,15 anni e più,1989,1989,2.608276
1,15 anni e più,1990,1990,2.384339
1,15 anni e più,1991,1991,2.32733
1,15 anni e più,1992,1992,2.975104
1,15 anni e più,1993,1993,4.445076
1,15 anni e più,1994,1994,4.737929
1,15 anni e più,1995,1995,5.828266
1,15 anni e più,1996,1996,6.237188
1,15 anni e più,1997,1997,4.492974
1,15 anni e più,1998,1998,6.192635
1,15 anni e più,1999,1999,6.513784
1,15 anni e più,2000,2000,6.11575
1,15 anni e più,2001,2001,6.391445
1,15 anni e più,2002,2002,5.769515
1,15 anni e più,2003,2003,3.703903
1,15 anni e più,2004,2004,5.373925
1,15 anni e più,2005,2005,5.117637
1,15 anni e più,2006,2006,5.287212
1,15 anni e più,2007,2007,4.774751
1,15 anni e più,2008,2008,5.611449
1,15 anni e più,2009,2009,5.705207
1,15 anni e più,2010,2010,6.257495
1,15 anni e più,2011,2011,8.699376
1,15 anni e più,2012,2012,11.824715
1,15 anni e più,2013,2013,11.962698
1,15 anni e più,2014,2014,16.091478
1,15 anni e più,2015,2015,13.049445
1,15 anni e più,2016,2016,17.023311
1,15 anni e più,2017,2017,13.715247
1,15 anni e più,1977,1977,4.830373
1,15 anni e più,1978,1978,4.626945
1,15 anni e più,1979,1979,4.620602
1,15 anni e più,1980,1980,4.677756
1,15 anni e più,1981,1981,4.796675
1,15 anni e più,1982,1982,5.40798
1,15 anni e più,1983,1983,5.594626
1,15 anni e più,1984,1984,5.364861
1,15 anni e più,1985,1985,5.293207
1,15 anni e più,1986,1986,5.192906
1,15 anni e più,1987,1987,5.668342
1,15 anni e più,1988,1988,5.581773
1,15 anni e più,1989,1989,5.727207
1,15 anni e più,1990,1990,5.460869
1,15 anni e più,1991,1991,5.191736
1,15 anni e più,1992,1992,4.739011
1,15 anni e più,1993,1993,5.534708
1,15 anni e più,1994,1994,6.266357
1,15 anni e più,1995,1995,6.468311
1,15 anni e più,1996,1996,7.097395
1,15 anni e più,1997,1997,6.668936
1,15 anni e più,1998,1998,5.722983
1,15 anni e più,1999,1999,5.541022
1,15 anni e più,2000,2000,5.388253
1,15 anni e più,2001,2001,5.27083
1,15 anni e più,2002,2002,4.303217
1,15 anni e più,2003,2003,5.7
1,15 anni e più,2004,2004,5.321313
1,15 anni e più,2005,2005,5.903812
1,15 anni e più,2006,2006,5.042086
1,15 anni e più,2007,2007,4.518771
1,15 anni e più,2008,2008,5.051489
1,15 anni e più,2009,2009,6.624823
1,15 anni e più,2010,2010,8.086093
1,15 anni e più,2011,2011,7.676428
1,15 anni e più,2012,2012,9.252775
1,15 anni e più,2013,2013,11.457648
1,15 anni e più,2014,2014,13.078791
1,15 anni e più,2015,2015,12.706192
1,15 anni e più,2016,2016,12.306638
1,15 anni e più,2017,2017,12.031255
1,15 anni e più,1977,1977,8.705112
1,15 anni e più,1978,1978,8.776808
1,15 anni e più,1979,1979,8.111185
1,15 anni e più,1980,1980,8.324876
1,15 anni e più,1981,1981,8.900917
1,15 anni e più,1982,1982,8.327619
1,15 anni e più,1983,1983,7.920082
1,15 anni e più,1984,1984,7.693803
1,15 anni e più,1985,1985,7.481578
1,15 anni e più,1986,1986,6.778702
1,15 anni e più,1987,1987,6.600123
1,15 anni e più,1988,1988,7.096476
1,15 anni e più,1989,1989,6.72134
1,15 anni e più,1990,1990,5.76607
1,15 anni e più,1991,1991,5.534702
1,15 anni e più,1992,1992,5.458129
1,15 anni e più,1993,1993,5.700707
1,15 anni e più,1994,1994,6.34503
1,15 anni e più,1995,1995,7.278194
1,15 anni e più,1996,1996,6.782242
1,15 anni e più,1997,1997,6.964983
1,15 anni e più,1998,1998,7.260948
1,15 anni e più,1999,1999,6.451192
1,15 anni e più,2000,2000,5.627746
1,15 anni e più,2001,2001,4.365178
1,15 anni e più,2002,2002,3.979976
1,15 anni e più,2003,2003,4.825221
1,15 anni e più,2004,2004,4.809692
1,15 anni e più,2005,2005,4.737955
1,15 anni e più,2006,2006,4.156613
1,15 anni e più,2007,2007,3.694989
1,15 anni e più,2008,2008,4.555363
1,15 anni e più,2009,2009,5.345547
1,15 anni e più,2010,2010,6.079207
1,15 anni e più,2011,2011,6.481919
1,15 anni e più,2012,2012,8.326058
1,15 anni e più,2013,2013,9.851564
1,15 anni e più,2014,2014,10.066731
1,15 anni e più,2015,2015,10.214346
1,15 anni e più,2016,2016,9.486894
1,15 anni e più,2017,2017,9.022714
1,15 anni e più,1977,1977,3.303353
1,15 anni e più,1978,1978,3.975597
1,15 anni e più,1979,1979,3.79713
1,15 anni e più,1980,1980,2.506761
1,15 anni e più,1981,1981,3.284508
1,15 anni e più,1982,1982,2.930988
1,15 anni e più,1983,1983,2.827223
1,15 anni e più,1984,1984,2.568892
1,15 anni e più,1985,1985,2.470526
1,15 anni e più,1986,1986,2.317489
1,15 anni e più,1987,1987,2.02794
1,15 anni e più,1988,1988,1.961243
1,15 anni e più,1989,1989,2.076785
1,15 anni e più,1990,1990,2.092038
1,15 anni e più,1991,1991,2.173665
1,15 anni e più,1992,1992,2.360071
1,15 anni e più,1993,1993,2.59421
1,15 anni e più,1994,1994,3.599691
1,15 anni e più,1995,1995,3.708574
1,15 anni e più,1996,1996,3.488527
1,15 anni e più,1997,1997,3.528342
1,15 anni e più,1998,1998,3.695209
1,15 anni e più,1999,1999,3.79148
1,15 anni e più,2000,2000,3.90355
1,15 anni e più,2001,2001,3.489486
1,15 anni e più,2002,2002,2.183008
1,15 anni e più,2003,2003,3.033182
1,15 anni e più,2004,2004,3.592946
1,15 anni e più,2005,2005,3.637824
1,15 anni e più,2006,2006,3.677594
1,15 anni e più,2007,2007,2.933039
1,15 anni e più,2008,2008,3.301857
1,15 anni e più,2009,2009,4.649047
1,15 anni e più,2010,2010,4.511842
1,15 anni e più,2011,2011,4.107906
1,15 anni e più,2012,2012,4.98349
1,15 anni e più,2013,2013,4.923419
1,15 anni e più,2014,2014,5.6276
1,15 anni e più,2015,2015,5.344738
1,15 anni e più,2016,2016,4.98838
1,15 anni e più,2017,2017,4.189625
1,15 anni e più,1977,1977,3.54529
1,15 anni e più,1978,1978,3.563431
1,15 anni e più,1979,1979,3.577942
1,15 anni e più,1980,1980,3.546396
1,15 anni e più,1981,1981,3.904659
1,15 anni e più,1982,1982,4.220494
1,15 anni e più,1983,1983,4.388505
1,15 anni e più,1984,1984,4.411274
1,15 anni e più,1985,1985,4.37037
1,15 anni e più,1986,1986,4.366812
1,15 anni e più,1987,1987,4.623338
1,15 anni e più,1988,1988,4.744365
1,15 anni e più,1989,1989,4.778815
1,15 anni e più,1990,1990,4.402026
1,15 anni e più,1991,1991,4.319206
1,15 anni e più,1992,1992,4.333331
1,15 anni e più,1993,1993,5.060751
1,15 anni e più,1994,1994,5.711302
1,15 anni e più,1995,1995,6.341526
1,15 anni e più,1996,1996,6.460627
1,15 anni e più,1997,1997,6.112811
1,15 anni e più,1998,1998,6.124818
1,15 anni e più,1999,1999,5.819656
1,15 anni e più,2000,2000,5.395213
1,15 anni e più,2001,2001,4.835494
1,15 anni e più,2002,2002,4.06976
1,15 anni e più,2003,2003,4.777539
1,15 anni e più,2004,2004,4.866881
1,15 anni e più,2005,2005,5.001392
1,15 anni e più,2006,2006,4.459738
1,15 anni e più,2007,2007,3.930601
1,15 anni e più,2008,2008,4.59309
1,15 anni e più,2009,2009,5.671332
1,15 anni e più,2010,2010,6.489077
1,15 anni e più,2011,2011,6.594068
1,15 anni e più,2012,2012,8.2355
1,15 anni e più,2013,2013,9.600604
1,15 anni e più,2014,2014,10.389919
1,15 anni e più,2015,2015,10.129751
1,15 anni e più,2016,2016,9.736853
1,15 anni e più,2017,2017,9.130303
2,15 anni e più,1977,1977,5.033074
2,15 anni e più,1978,1978,5.086809
2,15 anni e più,1979,1979,5.281898
2,15 anni e più,1980,1980,5.166265
2,15 anni e più,1981,1981,5.406954
2,15 anni e più,1982,1982,5.20278
2,15 anni e più,1983,1983,5.158226
2,15 anni e più,1984,1984,6.895982
2,15 anni e più,1985,1985,6.54082
2,15 anni e più,1986,1986,7.089358
2,15 anni e più,1987,1987,7.626433
2,15 anni e più,1988,1988,6.614184
2,15 anni e più,1989,1989,7.658922
2,15 anni e più,1990,1990,6.218102
2,15 anni e più,1991,1991,5.957831
2,15 anni e più,1992,1992,6.922647
2,15 anni e più,1993,1993,12.688068
2,15 anni e più,1994,1994,13.881291
2,15 anni e più,1995,1995,12.719257
2,15 anni e più,1996,1996,13.427058
2,15 anni e più,1997,1997,13.512234
2,15 anni e più,1998,1998,13.543216
2,15 anni e più,1999,1999,13.42214
2,15 anni e più,2000,2000,13.018416
2,15 anni e più,2001,2001,12.650666
2,15 anni e più,2002,2002,12.927148
2,15 anni e più,2003,2003,11.254564
2,15 anni e più,2004,2004,8.200342
2,15 anni e più,2005,2005,8.823946
2,15 anni e più,2006,2006,8.86239
2,15 anni e più,2007,2007,7.428059
2,15 anni e più,2008,2008,8.918201
2,15 anni e più,2009,2009,10.135774
2,15 anni e più,2010,2010,10.830527
2,15 anni e più,2011,2011,7.81349
2,15 anni e più,2012,2012,12.976368
2,15 anni e più,2013,2013,12.902958
2,15 anni e più,2014,2014,17.236055
2,15 anni e più,2015,2015,13.373014
2,15 anni e più,2016,2016,12.47873
2,15 anni e più,2017,2017,14.982425
2,15 anni e più,1977,1977,12.640817
2,15 anni e più,1978,1978,14.735385
2,15 anni e più,1979,1979,13.646945
2,15 anni e più,1980,1980,11.689437
2,15 anni e più,1981,1981,13.260247
2,15 anni e più,1982,1982,13.643997
2,15 anni e più,1983,1983,14.708302
2,15 anni e più,1984,1984,15.174855
2,15 anni e più,1985,1985,14.074998
2,15 anni e più,1986,1986,14.95845
2,15 anni e più,1987,1987,16.172998
2,15 anni e più,1988,1988,16.388164
2,15 anni e più,1989,1989,18.288198
2,15 anni e più,1990,1990,14.983469
2,15 anni e più,1991,1991,13.82654
2,15 anni e più,1992,1992,13.378391
2,15 anni e più,1993,1993,15.546116
2,15 anni e più,1994,1994,15.712721
2,15 anni e più,1995,1995,16.746861
2,15 anni e più,1996,1996,16.068777
2,15 anni e più,1997,1997,16.41886
2,15 anni e più,1998,1998,15.606695
2,15 anni e più,1999,1999,15.565148
2,15 anni e più,2000,2000,14.394456
2,15 anni e più,2001,2001,12.750256
2,15 anni e più,2002,2002,11.577155
2,15 anni e più,2003,2003,13.745699
2,15 anni e più,2004,2004,11.637869
2,15 anni e più,2005,2005,10.87564
2,15 anni e più,2006,2006,10.85921
2,15 anni e più,2007,2007,8.820843
2,15 anni e più,2008,2008,11.500885
2,15 anni e più,2009,2009,12.640766
2,15 anni e più,2010,2010,10.042098
2,15 anni e più,2011,2011,11.953895
2,15 anni e più,2012,2012,14.039474
2,15 anni e più,2013,2013,15.137594
2,15 anni e più,2014,2014,16.164716
2,15 anni e più,2015,2015,14.6331
2,15 anni e più,2016,2016,14.88744
2,15 anni e più,2017,2017,15.786576
2,15 anni e più,1977,1977,17.355589
2,15 anni e più,1978,1978,17.684364
2,15 anni e più,1979,1979,17.671709
2,15 anni e più,1980,1980,15.377982
2,15 anni e più,1981,1981,17.310571
2,15 anni e più,1982,1982,15.501127
2,15 anni e più,1983,1983,15.805189
2,15 anni e più,1984,1984,18.033867
2,15 anni e più,1985,1985,17.096413
2,15 anni e più,1986,1986,16.160044
2,15 anni e più,1987,1987,17.040738
2,15 anni e più,1988,1988,17.001778
2,15 anni e più,1989,1989,17.440655
2,15 anni e più,1990,1990,15.138425
2,15 anni e più,1991,1991,15.493192
2,15 anni e più,1992,1992,13.31773
2,15 anni e più,1993,1993,13.936878
2,15 anni e più,1994,1994,14.67017
2,15 anni e più,1995,1995,15.53672
2,15 anni e più,1996,1996,15.497997
2,15 anni e più,1997,1997,15.042095
2,15 anni e più,1998,1998,13.91598
2,15 anni e più,1999,1999,12.874019
2,15 anni e più,2000,2000,11.132278
2,15 anni e più,2001,2001,9.382943
2,15 anni e più,2002,2002,8.73464
2,15 anni e più,2003,2003,8.72032
2,15 anni e più,2004,2004,8.220656
2,15 anni e più,2005,2005,7.744342
2,15 anni e più,2006,2006,7.6764
2,15 anni e più,2007,2007,7.061721
2,15 anni e più,2008,2008,7.473097
2,15 anni e più,2009,2009,8.635099
2,15 anni e più,2010,2010,8.952654
2,15 anni e più,2011,2011,8.493265
2,15 anni e più,2012,2012,10.943426
2,15 anni e più,2013,2013,12.507314
2,15 anni e più,2014,2014,13.04082
2,15 anni e più,2015,2015,11.930399
2,15 anni e più,2016,2016,12.365394
2,15 anni e più,2017,2017,11.454112
2,15 anni e più,1977,1977,9.823049
2,15 anni e più,1978,1978,10.070369
2,15 anni e più,1979,1979,7.384605
2,15 anni e più,1980,1980,7.550195
2,15 anni e più,1981,1981,6.818645
2,15 anni e più,1982,1982,8.296047
2,15 anni e più,1983,1983,5.963609
2,15 anni e più,1984,1984,5.818335
2,15 anni e più,1985,1985,5.38605
2,15 anni e più,1986,1986,6.405731
2,15 anni e più,1987,1987,6.573101
2,15 anni e più,1988,1988,5.428812
2,15 anni e più,1989,1989,5.691707
2,15 anni e più,1990,1990,4.607661
2,15 anni e più,1991,1991,5.885983
2,15 anni e più,1992,1992,7.120202
2,15 anni e più,1993,1993,7.99723
2,15 anni e più,1994,1994,11.385242
2,15 anni e più,1995,1995,12.121968
2,15 anni e più,1996,1996,7.934771
2,15 anni e più,1997,1997,9.699066
2,15 anni e più,1998,1998,10.245347
2,15 anni e più,1999,1999,10.554583
2,15 anni e più,2000,2000,8.51311
2,15 anni e più,2001,2001,8.430285
2,15 anni e più,2002,2002,6.532924
2,15 anni e più,2003,2003,7.129832
2,15 anni e più,2004,2004,6.314502
2,15 anni e più,2005,2005,6.598739
2,15 anni e più,2006,2006,6.322325
2,15 anni e più,2007,2007,5.270215
2,15 anni e più,2008,2008,5.769899
2,15 anni e più,2009,2009,6.58729
2,15 anni e più,2010,2010,7.198047
2,15 anni e più,2011,2011,6.478787
2,15 anni e più,2012,2012,7.745725
2,15 anni e più,2013,2013,8.297495
2,15 anni e più,2014,2014,8.260738
2,15 anni e più,2015,2015,7.439544
2,15 anni e più,2016,2016,6.812098
2,15 anni e più,2017,2017,6.998514
2,15 anni e più,1977,1977,9.71309
2,15 anni e più,1978,1978,10.602525
2,15 anni e più,1979,1979,10.351964
2,15 anni e più,1980,1980,9.534348
2,15 anni e più,1981,1981,10.692716
2,15 anni e più,1982,1982,10.610713
2,15 anni e più,1983,1983,11.100948
2,15 anni e più,1984,1984,12.44887
2,15 anni e più,1985,1985,11.985659
2,15 anni e più,1986,1986,12.388618
2,15 anni e più,1987,1987,13.408495
2,15 anni e più,1988,1988,13.219694
2,15 anni e più,1989,1989,14.301735
2,15 anni e più,1990,1990,12.051721
2,15 anni e più,1991,1991,11.996008
2,15 anni e più,1992,1992,11.444209
2,15 anni e più,1993,1993,13.566226
2,15 anni e più,1994,1994,14.485061
2,15 anni e più,1995,1995,15.058729
2,15 anni e più,1996,1996,14.45689
2,15 anni e più,1997,1997,14.592991
2,15 anni e più,1998,1998,13.886494
2,15 anni e più,1999,1999,13.349729
2,15 anni e più,2000,2000,11.825498
2,15 anni e più,2001,2001,10.49337
2,15 anni e più,2002,2002,9.537393
2,15 anni e più,2003,2003,9.917543
2,15 anni e più,2004,2004,8.719534
2,15 anni e più,2005,2005,8.347084
2,15 anni e più,2006,2006,8.225997
2,15 anni e più,2007,2007,7.100669
2,15 anni e più,2008,2008,8.073301
2,15 anni e più,2009,2009,9.125654
2,15 anni e più,2010,2010,8.862126
2,15 anni e più,2011,2011,8.741738
2,15 anni e più,2012,2012,10.917422
2,15 anni e più,2013,2013,12.01443
2,15 anni e più,2014,2014,12.542015
2,15 anni e più,2015,2015,11.292039
2,15 anni e più,2016,2016,11.289151
2,15 anni e più,2017,2017,11.023424
9,15 anni e più,1977,1977,2.656154
9,15 anni e più,1978,1978,2.562248
9,15 anni e più,1979,1979,2.693502
9,15 anni e più,1980,1980,2.483642
9,15 anni e più,1981,1981,2.678253
9,15 anni e più,1982,1982,2.846479
9,15 anni e più,1983,1983,2.948883
9,15 anni e più,1984,1984,3.706711
9,15 anni e più,1985,1985,3.406204
9,15 anni e più,1986,1986,3.825644
9,15 anni e più,1987,1987,4.211636
9,15 anni e più,1988,1988,3.833061
9,15 anni e più,1989,1989,4.325355
9,15 anni e più,1990,1990,3.678734
9,15 anni e più,1991,1991,3.56449
9,15 anni e più,1992,1992,4.348012
9,15 anni e più,1993,1993,7.245125
9,15 anni e più,1994,1994,7.87256
9,15 anni e più,1995,1995,8.247937
9,15 anni e più,1996,1996,8.769681
9,15 anni e più,1997,1997,7.782662
9,15 anni e più,1998,1998,8.927644
9,15 anni e più,1999,1999,9.136268
9,15 anni e più,2000,2000,8.621801
9,15 anni e più,2001,2001,8.711532
9,15 anni e più,2002,2002,8.469151
9,15 anni e più,2003,2003,6.568728
9,15 anni e più,2004,2004,6.489051
9,15 anni e più,2005,2005,6.522717
9,15 anni e più,2006,2006,6.626258
9,15 anni e più,2007,2007,5.771303
9,15 anni e più,2008,2008,6.915042
9,15 anni e più,2009,2009,7.414482
9,15 anni e più,2010,2010,7.972448
9,15 anni e più,2011,2011,8.383995
9,15 anni e più,2012,2012,12.238298
9,15 anni e più,2013,2013,12.314544
9,15 anni e più,2014,2014,16.535074
9,15 anni e più,2015,2015,13.170645
9,15 anni e più,2016,2016,15.399044
9,15 anni e più,2017,2017,14.18893
9,15 anni e più,1977,1977,7.340679
9,15 anni e più,1978,1978,7.763461
9,15 anni e più,1979,1979,7.415879
9,15 anni e più,1980,1980,6.888604
9,15 anni e più,1981,1981,7.516634
9,15 anni e più,1982,1982,8.132608
9,15 anni e più,1983,1983,8.624361
9,15 anni e più,1984,1984,8.634861
9,15 anni e più,1985,1985,8.24062
9,15 anni e più,1986,1986,8.423454
9,15 anni e più,1987,1987,9.203831
9,15 anni e più,1988,1988,9.236071
9,15 anni e più,1989,1989,10.043998
9,15 anni e più,1990,1990,8.760081
9,15 anni e più,1991,1991,8.146577
9,15 anni e più,1992,1992,7.699492
9,15 anni e più,1993,1993,8.940807
9,15 anni e più,1994,1994,9.529603
9,15 anni e più,1995,1995,10.021096
9,15 anni e più,1996,1996,10.24372
9,15 anni e più,1997,1997,10.083457
9,15 anni e più,1998,1998,9.184082
9,15 anni e più,1999,1999,8.996645
9,15 anni e più,2000,2000,8.500063
9,15 anni e più,2001,2001,7.914467
9,15 anni e più,2002,2002,6.869843
9,15 anni e più,2003,2003,8.573669
9,15 anni e più,2004,2004,7.564058
9,15 anni e più,2005,2005,7.655775
9,15 anni e più,2006,2006,7.079856
9,15 anni e più,2007,2007,6.004366
9,15 anni e più,2008,2008,7.276327
9,15 anni e più,2009,2009,8.721103
9,15 anni e più,2010,2010,8.750958
9,15 anni e più,2011,2011,9.154706
9,15 anni e più,2012,2012,10.968391
9,15 anni e più,2013,2013,12.789571
9,15 anni e più,2014,2014,14.210669
9,15 anni e più,2015,2015,13.417149
9,15 anni e più,2016,2016,13.219986
9,15 anni e più,2017,2017,13.352087
9,15 anni e più,1977,1977,12.165064
9,15 anni e più,1978,1978,12.391158
9,15 anni e più,1979,1979,11.981188
9,15 anni e più,1980,1980,11.210194
9,15 anni e più,1981,1981,12.369766
9,15 anni e più,1982,1982,11.347614
9,15 anni e più,1983,1983,11.298086
9,15 anni e più,1984,1984,12.061301
9,15 anni e più,1985,1985,11.49962
9,15 anni e più,1986,1986,10.786379
9,15 anni e più,1987,1987,11.23298
9,15 anni e più,1988,1988,11.460899
9,15 anni e più,1989,1989,11.571683
9,15 anni e più,1990,1990,9.942806
9,15 anni e più,1991,1991,9.93687
9,15 anni e più,1992,1992,8.992401
9,15 anni e più,1993,1993,9.426989
9,15 anni e più,1994,1994,10.073995
9,15 anni e più,1995,1995,10.998047
9,15 anni e più,1996,1996,10.729185
9,15 anni e più,1997,1997,10.594399
9,15 anni e più,1998,1998,10.245631
9,15 anni e più,1999,1999,9.376518
9,15 anni e più,2000,2000,8.178279
9,15 anni e più,2001,2001,6.690046
9,15 anni e più,2002,2002,6.176639
9,15 anni e più,2003,2003,6.571697
9,15 anni e più,2004,2004,6.341158
9,15 anni e più,2005,2005,6.103848
9,15 anni e più,2006,2006,5.734646
9,15 anni e più,2007,2007,5.20487
9,15 anni e più,2008,2008,5.856475
9,15 anni e più,2009,2009,6.806614
9,15 anni e più,2010,2010,7.378446
9,15 anni e più,2011,2011,7.397911
9,15 anni e più,2012,2012,9.518236
9,15 anni e più,2013,2013,11.053073
9,15 anni e più,2014,2014,11.410489
9,15 anni e più,2015,2015,10.97375
9,15 anni e più,2016,2016,10.776473
9,15 anni e più,2017,2017,10.100225
9,15 anni e più,1977,1977,5.477573
9,15 anni e più,1978,1978,6.06268
9,15 anni e più,1979,1979,5.066234
9,15 anni e più,1980,1980,4.273299
9,15 anni e più,1981,1981,4.517614
9,15 anni e più,1982,1982,4.800857
9,15 anni e più,1983,1983,3.924668
9,15 anni e più,1984,1984,3.757533
9,15 anni e più,1985,1985,3.531564
9,15 anni e più,1986,1986,3.839598
9,15 anni e più,1987,1987,3.735632
9,15 anni e più,1988,1988,3.267177
9,15 anni e più,1989,1989,3.481903
9,15 anni e più,1990,1990,3.090941
9,15 anni e più,1991,1991,3.727296
9,15 anni e più,1992,1992,4.376722
9,15 anni e più,1993,1993,4.816109
9,15 anni e più,1994,1994,6.866662
9,15 anni e più,1995,1995,7.397203
9,15 anni e più,1996,1996,5.422794
9,15 anni e più,1997,1997,6.262192
9,15 anni e più,1998,1998,6.596026
9,15 anni e più,1999,1999,6.971234
9,15 anni e più,2000,2000,6.08326
9,15 anni e più,2001,2001,5.911909
9,15 anni e più,2002,2002,4.302048
9,15 anni e più,2003,2003,5.090804
9,15 anni e più,2004,2004,4.990529
9,15 anni e più,2005,2005,5.155425
9,15 anni e più,2006,2006,5.029303
9,15 anni e più,2007,2007,4.144237
9,15 anni e più,2008,2008,4.640004
9,15 anni e più,2009,2009,5.697216
9,15 anni e più,2010,2010,5.930556
9,15 anni e più,2011,2011,5.359674
9,15 anni e più,2012,2012,6.460127
9,15 anni e più,2013,2013,6.760503
9,15 anni e più,2014,2014,7.059597
9,15 anni e più,2015,2015,6.481066
9,15 anni e più,2016,2016,5.986767
9,15 anni e più,2017,2017,5.770885
9,15 anni e più,1977,1977,5.508828
9,15 anni e più,1978,1978,5.807769
9,15 anni e più,1979,1979,5.777307
9,15 anni e più,1980,1980,5.508677
9,15 anni e più,1981,1981,6.172476
9,15 anni e più,1982,1982,6.41058
9,15 anni e più,1983,1983,6.73074
9,15 anni e più,1984,1984,7.24251
9,15 anni e più,1985,1985,7.040342
9,15 anni e più,1986,1986,7.223705
9,15 anni e più,1987,1987,7.850589
9,15 anni e più,1988,1988,7.87229
9,15 anni e più,1989,1989,8.381038
9,15 anni e più,1990,1990,7.296082
9,15 anni e più,1991,1991,7.234232
9,15 anni e più,1992,1992,7.086118
9,15 anni e più,1993,1993,8.343876
9,15 anni e più,1994,1994,9.125357
9,15 anni e più,1995,1995,9.786015
9,15 anni e più,1996,1996,9.650704
9,15 anni e più,1997,1997,9.518167
9,15 anni e più,1998,1998,9.259147
9,15 anni e più,1999,1999,8.915248
9,15 anni e più,2000,2000,8.058963
9,15 anni e più,2001,2001,7.212513
9,15 anni e più,2002,2002,6.37272
9,15 anni e più,2003,2003,6.951502
9,15 anni e più,2004,2004,6.509625
9,15 anni e più,2005,2005,6.434761
9,15 anni e più,2006,2006,6.063447
9,15 anni e più,2007,2007,5.281902
9,15 anni e più,2008,2008,6.096803
9,15 anni e più,2009,2009,7.16551
9,15 anni e più,2010,2010,7.512965
9,15 anni e più,2011,2011,7.527462
9,15 anni e più,2012,2012,9.417076
9,15 anni e più,2013,2013,10.67253
9,15 anni e più,2014,2014,11.353849
